14388,
14389,Pavetta muiriana S.D.Manning
14390,Securidaca leiocarpa Blake
14391,Pavetta rubentifolia S.D.Manning
14392,Rumex andinus Rech.f.
14393,Pseudosabicea batesii Wernham
14394,Euplassa occidentalis I.M.Johnst.
14395,Anemone jamesonii Hook.
14396,
14397,Aphanes cotopaxiensis Romol. & Frost-Olsen
14398,
14399,Lachemilla aequatoriensis (Rothm.) Rothm.
14400,Andropogon scabriglumis Swallen
14401,Lachemilla angustata Romol.
14402,Aristida guayllabambensis Laegaard
14403,Lachemilla jamesonii (Perry) Rothm.
14404,Aulonemia longiaristata L.G.Clark & Londoño
14405,Lachemilla rupestris (Kunth) Rothm.
14406,Bothriochloa campii (Swallen) de Wet
14407,
14408,Calamagrostis aurea Hack. ex Sodiro
14409,Prunus herthae Diels
14410,Calamagrostis brevipaleata Swallen
14411,Calamagrostis carchiensis Laegaard
14412,Calamagrostis ecuadoriensis Laegaard
14413,Calamagrostis fulgida Laegaard
14414,
14415,Calamagrostis llanganatensis Laegaard
14416,Calamagrostis steyermarkii Swallen
14417,Calamagrostis teretifolia Laegaard
14418,Chusquea falcata L.G.Clark
14419,Chusquea leonardiorum L.G.Clark
14420,Chusquea loxensis L.G.Clark
14421,Chusquea maclurei L.G.Clark
14422,Chusquea perligulata (Pilg.) McClure
14423,Danthonia holm-nielsenii Laegaard
14424,Echinolaena ecuadoriana Filg.
14425,Eragrostis condensata Steud.
14426,Festuca caldasii Kunth
14427,Festuca chimborazensis E.B.Alexeev
14428,Festuca densipaniculata E.B.Alexeev
14429,Festuca flacca Hack. ex E.B.Alexeev
14430,Festuca glumosa Hack. ex E.B.Alexeev
14431,Festuca parciflora Swallen
14432,Festuca sodiroana Hack. ex E.B.Alexeev
14433,Festuca vaginalis (Benth.) Laegaard
14434,Muhlenbergia palmirensis I.Grignon & Laegaard
14435,Nassella ibarrensis (Kunth) Laegaard
14436,
14437,
14438,Paspalum azuayense Sohns
14439,Paspalum rugulosum Morrone & Zuloaga
14440,
14441,Pharus ecuadoricus Judz.
14442,
14443,Poa leioclada Hack.
14444,Poa paramoensis Laegaard
14445,Miconia scutata Gleason
14446,Miconia seticaulis Wurdack
14447,Rubus azuayensis K.Romoleroux
14448,Rubus laegaardii Romoleroux
14449,Joosia oligantha L.Andersson
14450,Alseis lugonis L.Andersson
14451,Ladenbergia rubiginosa L.Andersson
14452,Arachnothryx chimboracensis (Standl.) Steyerm.
14453,Manettia angamarcensis Benoist
14454,Arachnothryx fosbergii Steyerm.
14455,Manettia teresitae Standl.
14456,
14457,Morinda fasciculata Benth.
14458,Cinchona capuli L.Andersson
14459,Palicourea anderssoniana C.M.Taylor
14460,Cinchona lucumifolia Pav. ex Lindl.
14461,Palicourea anianguana C.M.Taylor
14462,Cinchona mutisii Lamb.
14463,Palicourea asplundii C.M.Taylor
14464,Cinchona rugosa Pav.
14465,Palicourea azurea C.M.Taylor
14466,Palicourea calantha Standl.
14467,
14468,Palicourea calothyrsus K.Schum. & Krause
14469,"Coussarea dulcifolia D.A.Neill, Cerón & C.M.Taylor"
14470,Palicourea canarina C.M.Taylor
14471,Coussarea ecuadorensis C.M.Taylor
14472,Coussarea pilosiflora Standl.
14473,Palicourea candida C.M.Taylor
14474,Coussarea spiciformis C.M.Taylor
14475,Palicourea corniculata C.M.Taylor
14476,
14477,Palicourea cornigera C.M.Taylor
14478,Faramea angusta C.M.Taylor
14479,Palicourea fuchsioides C.M.Taylor
14480,Galium azuayicum Dempster
14481,Palicourea gentryi C.M.Taylor
14482,Galium ecuadoricum Dempster
14483,Palicourea heilbornii Standl.
14484,
14485,Palicourea holmgrenii Standl.
14486,Palicourea jaramilloi C.M.Taylor
14487,Galium fosbergii Dempster
14488,Palicourea lobbii Standl.
14489,Gonzalagunia bifida B.Ståhl
14490,Palicourea prodiga Standl. ex C.M.Taylor
14491,Gonzalagunia dodsonii Dwyer
14492,Gonzalagunia mollis Spruce ex K.Schum.
14493,Palicourea sodiroi Standl.
14494,Gonzalagunia pauciflora B.Ståhl
14495,Palicourea stenosepala Standl.
14496,Hoffmannia ecuatoriana Standl.
14497,Palicourea subalatoides C.M.Taylor
14498,Hoffmannia modesta Diels
14499,Palicourea tectoneura K.Schum. & Krause
14500,Joosia aequatoria Steyerm.
14501,Pentagonia involucrata C.M.Taylor
14502,Joosia longisepala L.Andersson
14503,
14504,Joosia macrocalyx Standl. ex Steyerm.
14505,
14506,Psychotria acutiflora DC.
14507,Joosia obtusa L.Andersson
14508,Psychotria chimboracensis Standl.
14509,Miconia leandroides Cogn. & Gleason
14510,Psychotria cuneifolia DC.
14511,Miconia ledifolia Naudin
14512,Miconia littlei Wurdack
14513,Miconia longisetosa Wurdack
14514,Miconia lugonis Wurdack
14515,Miconia macbrydeana Wurdack
14516,Miconia medusa Gleason
14517,Miconia nasella Wurdack
14518,Miconia oellgaardii E.Cotton
14519,Miconia oligantha Wurdack
14520,Miconia ombrophila Wurdack
14521,Miconia onaensis Wurdack
14522,Miconia pailasana Wurdack
14523,Miconia papillosa Naudin
14524,Miconia pastazana Wurdack
14525,Miconia pernettifolia Triana
14526,Miconia phaeochaeta Wurdack
14527,Miconia pilaloensis Wurdack
14528,Miconia pisinniflora Wurdack
14529,Miconia prietoi Wurdack
14530,Miconia prominens Wurdack
14531,Miconia protuberans Wurdack
14532,Miconia reburrosa Wurdack
14533,Miconia renneri E.Cotton
14534,Miconia rivetii Danguy & Cherm.
14535,Miconia scabra Cogn.
14536,Manettia canescens K.Schum.
14537,
14538,Manettia holwayi Standl.
14539,
14540,Manettia nebulosa Benoist
14541,
14542,Manettia pichinchensis Wernham
14543,Manettia skutchii Standl.
14544,
14545,
14546,Psychotria fusiformis C.M.Taylor
14547,Psychotria densinervia (K.Krause) Verdc.
14548,
14549,Psychotria camerunensis E.M.A.Petit
14550,
14551,Psychotria lanceifolia K.Schum.
14552,Psychotria rimbachii Standl.
14553,Psychotria minimicalyx K.Schum.
14554,Psychotria saloiana Diels
14555,Vepris trifoliolata (Engl.) W.Mziray
14556,Psychotria sodiroi Standl.
14557,Allophylus bullatus Radlk.
14558,Randia carlosiana K.Krause
14559,Deinbollia insignis Hook.f.
14560,Rustia alba Delprete
14561,Deinbollia maxima Gilg
14562,Rustia bilsana Delprete
14563,Placodiscus caudatus Pierre ex Radlk.
14564,Rustia viridiflora Delprete
14565,Sabicea pyramidalis L.Andersson
14566,Placodiscus opacus Radlk.
14567,
14568,
14569,Schradera campii Standl. ex Steyerm.
14570,Quassia sanguinea Cheek & Jongkind
14571,Simira standleyi (Little) Steyerm.
14572,Dicranolepis polygaloides Gilg ex H.Pearson
14573,Stilpnophyllum grandifolium L.Andersson
14574,
14575,Angostura alipes Kallunki
14576,Rinorea fausteana Achound.
14577,Erythrochiton giganteus Kaastra & A.H.Gentry
14578,Rinorea thomasii Achound.
14579,Meliosma littlei Cuatrec.
14580,Acanthosyris annonagustata C.Ulloa & P.Jørg.
14581,Rhaphidophora pusilla N.E.Br.
14582,Allophylus dodsonii A.H.Gentry
14583,Aneilema silvaticum Brenan
14584,
14585,Cupania riopalenquensis Dodson & A.H.Gentry
14586,Floscopa mannii C.B.Clarke
14587,Paullinia navicularis Radlk.
14588,Cyperus microcristatus Lye
14589,Serjania brevipes Benth.
14590,
14591,
14592,Hypolytrum pseudomapanioides D.A.Simpson & Lye
14593,Talisia bullata Radlk.
14594,Hypolytrum subcompositus Lye & D.A.Simpson
14595,Talisia setigera Radlk.
14596,Mapania ferruginea Ridl.
14597,
14598,
14599,Dracaena viridiflora Engl. & K.Krause
14600,Calceolaria adenanthera subsp. bracteata Molau
14601,Marantochloa mildbraedii Koechl.
14602,Calceolaria australis (Molau) Molau
14603,Sarcophrynium villosum K.Schum.
14604,Calceolaria bentae Molau
14605,Calceolaria brachiata Kraenzl.
14606,Calceolaria commutata Molau
14607,Calceolaria dilatata Benth.
14608,Calceolaria ferruginea Cav.
14609,Calceolaria frondosa Molau
14610,Calceolaria gossypina Benth.
14611,Calceolaria grandiflora Pennell
14612,Calceolaria harlingii Molau
14613,Calceolaria helianthemoides Kunth
14614,Calceolaria hyssopifolia Kunth
14615,Calceolaria lanata Kuntze
14616,Calceolaria lavandulifolia Kunth
14617,Calceolaria martinezii Kraenzl.
14618,Calceolaria obtusa Molau
14619,Calceolaria odontophylla Molau
14620,Calceolaria oxyphylla Molau
14621,Calceolaria pedunculata Molau
14622,Calceolaria platyzyga Diels
14623,Calceolaria rosmarinifolia Lam.
14624,Calceolaria semiconnata Pennell
14625,Calceolaria sericea Pennell
14626,Calceolaria serrata Lam.
14627,Calceolaria spruceana Kraenzl.
14628,Calceolaria stricta Humb. & al.
14629,Calceolaria zamorana Molau
14630,Castilleja ecuadorensis N.H.Holmgren
14631,Castilleja nubigena Kunth
14632,
14633,Psychotria podocarpa E.M.A.Petit
14634,Psydrax bridsoniana Cheek & Sonké
14635,Rothmannia ebamutensis Sonké
14636,Rutidea nigerica Bridson
14637,Sabicea xanthotricha Wernham
14638,Tricalysia atherura N.Hallé
14639,Empogona talbotii (Wernham) Tosh & Robbr.
14640,Trichostachys interrupta K.Schum.
14641,Tricalysia lejolyana Sonké & Cheek
14642,Vepris lecomteana (Pierre) Cheek & T.Heller
14643,Aegiphila glomerata Benth.
14644,Aegiphila lopez-palacii Moldenke
14645,Raphia regalis Becc.
14646,Aegiphila schimpffii Moldenke
14647,
14648,Trianaea naeka S.Knapp
14649,Aloysia dodsoniorum Moldenke
14650,Byttneria asplundii Cristóbal
14651,Citharexylum gentryi Moldenke
14652,Byttneria flexuosa Killip
14653,Dendrophthora bulbifera Kuijt
14654,Byttneria jaramilloana Dorr
14655,Dendrophthora capillaris Kuijt
14656,Byttneria loxensis Cristóbal
14657,Dendrophthora dalstroemii Kuijt
14658,Byttneria minytricha Cristóbal
14659,
14660,Byttneria obtusata Benth. ex Hochr.
14661,Dendrophthora ovata Kuijt
14662,Byttneria sparrei Cristóbal
14663,Dendrophthora polyantha Kuijt
14664,Dendrophthora sumacoi Kuijt
14665,Herrania balaensis Preuss
14666,Dendrophthora tenuifolia Kuijt
14667,Symplocos badia B.Ståhl
14668,Symplocos blancae B.Ståhl
14669,Dendrophthora thomasii Kuijt
14670,Symplocos chloroleuca B.Ståhl
14671,Dendrophthora variabilis Kuijt
14672,Symplocos fuscata B.Ståhl
14673,Phoradendron aequatoris Urb.
14674,Symplocos pluribracteata B.Ståhl
14675,Phoradendron canzacotoi Trel.
14676,Symplocos subandina B.Ståhl
14677,Phoradendron madisonii Kuijt
14678,Symplocos truncata B.Ståhl
14679,Phoradendron pomasquianum Trel.
14680,Symplocos verrucisurcula B.Ståhl
14681,Phoradendron wiensii Kuijt
14682,Freziera minima A.L.Weitzman
14683,Xyris andina Malme
14684,
14685,Ternstroemia cleistogama Kobuski
14686,Renealmia dolichocalyx Maas
14687,Clavija parvula Mez
14688,Clavija pungens Decne.
14689,Renealmia oligotricha Maas
14690,Clavija repanda B.Ståhl
14691,Renealmia sessilifolia Gagnep.
14692,Clavija subandina B.Ståhl
14693,Aerides lawrenciae var. fortichii Ames & Quisumbing
14694,
14695,
14696,Daphnopsis grandis Nevling & Barringer
14697,Amesiella monticola Cootes & D.P.Banks
14698,Daphnopsis occulta Nevling
14699,
14700,Daphnopsis zamorensis Domke
14701,
14702,Pentaplaris huaoranica Dorr & C.Bayer
14703,Ceratocentron fesselii Senghas
14704,Tropaeolum asplundii Sparre
14705,Dendrobium sanderae Rolfe
14706,Tropaeolum brideanum Sparre
14707,Dendrobium schuetzei Rolfe
14708,Tropaeolum carchense Killip ex Sparre
14709,Tropaeolum huigrense Killip
14710,Tropaeolum leonis Sparre
14711,Tropaeolum magnificum Sparre
14712,
14713,Tropaeolum papillosum Hughes
14714,Tropaeolum umbellatum Hook.
14715,Turnera hindsiana Benth.
14716,Ampelocera longissima Todzia
14717,
14718,Pilea myriophylla Killip
14719,Pilea napoana Gilli
14720,Pilea riopalenquensis A.H.Gentry & Dodson
14721,
14722,Pilea selbyanorum Dodson & A.H.Gentry
14723,Pilea serratifolia Wedd.
14724,
14725,Pilea trichosanthes Wedd.
14726,Pilea tungurahuae Killip
14727,Valeriana alypifolia Kunth
14728,
14729,Valeriana asterothrix Killip
14730,Valeriana buxifolia F.G.Mey.
14731,Valeriana cernua B.Eriksen
14732,Valeriana coleophylla Diels
14733,Valeriana secunda B.Eriksen
14734,Citharexylum grandiflorum Aymard & R.M.Rueda
14735,Citharexylum lojense Moldenke
14736,Citharexylum quitense Spreng.
14737,Citharexylum svensonii Moldenke
14738,Lantana pastazensis Moldenke
14739,Stachytarpheta steyermarkii Moldenke
14740,Stachytarpheta svensonii Moldenke
14741,Verbena demissa Moldenke
14742,Viola cuicochensis Hieron.
14743,Bulbophyllum pandanetorum Summerh.
14744,
14745,
14746,Genyorchis micropetala Schltr.
14747,Galvezia lanceolata Pennell
14748,Disperis mildbraedii Schltr.
14749,Cestrum dielsii Werderm.
14750,Habenaria batesii la Croix
14751,Cestrum micans Francey
14752,Cestrum quitense Francey
14753,Phalaenopsis lindenii Loher
14754,
14755,Phalaenopsis micholitzii Sander ex H.J.Veitch
14756,Cuatresia harlingiana Hunz.
14757,Vanda javierae Tiu ex Fessel & Lückel
14758,Deprea ecuatoriana Hunz. & Barboza
14759,Vanda scandens Holttum
14760,Grabowskia sodiroi Bitter
14761,Aristolochia obliqua S.M.Hwang
14762,
14763,Iochroma brevistamineum Dammer
14764,Cystacanthus affinis W.W.Sm.
14765,
14766,
14767,
14768,Echinacanthus lofuensis (H.Lév.) J.R.I.Wood
14769,
14770,Lycianthes hypochrysea Bitter
14771,Echinacanthus longipes H.S.Lo & D.Fang
14772,Lycianthes rimbachii Standl.
14773,
14774,Markea epifita S.Knapp
14775,Gymnostachyum kwangsiense H.S.Lo
14776,Markea fosbergii Hunz.
14777,
14778,Markea spruceana Hunz.
14779,
14780,Nierembergia espinosae Steyerm.
14781,Acer leipoense Fang & Soong
14782,Sessea sodiroi Bitter
14783,
14784,Solanum albornozii Correll
14785,Actinidia chrysantha C.F.Liang
14786,Solanum asteropilodes Bitter
14787,Actinidia laevissima C.F.Liang
14788,Solanum bellum S.Knapp
14789,Solanum burtonii Ochoa
14790,Actinidia pilosula (Finet & Gagnep.) Stapf ex Hand.-Mazz.
14791,Solanum carchiense Correll
14792,Actinidia rudis Dunn
14793,Solanum chilliasense Ochoa
14794,
14795,Solanum chimborazense Bitter & Sodiro
14796,
14797,
14798,
14799,Solanum chrysophyllum Humb. & Bonpl. ex Dunal
14800,Actinidia vitifolia C.Y.Wu
14801,Saurauia erythrocarpa C.F.Liang & Y.S.Wang
14802,
14803,Saurauia punduana Wall.
14804,
14805,"Sinadoxa corydalifolia C.Y.Wu, Z.L.Wu & R.F.Huang"
14806,Solanum dolichorhachis Bitter
14807,Tetradoxa omeiensis (Hara) C.Y.Wu
14808,Solanum hypermegethes Werderm.
14809,Solanum hypocalycosarcum Bitter
14810,Solanum imbaburense S.Knapp
14811,Solanum interandinum Bitter
14812,Solanum lanuginosum Humb. & Bonpl. ex Dunal
14813,Solanum leiophyllum Benth.
14814,Solanum loxense Humb. & Bonpl. ex Dunal
14815,Solanum minutifoliolum Correll
14816,Solanum paucijugum Bitter
14817,Solanum regularifolium Correll
14818,
14819,Gastrochilus calceolaris (Buch.-Ham. ex Sm.) D.Don
14820,Angraecum pyriforme Summerh.
14821,
14822,Bulbophyllum nigericum Summerh.
14823,Habenaria nigrescens Summerh.
14824,Habenaria thomana Rchb.f.
14825,"Manniella cypripedioides Salazar, T.Franke, Zapfack & Beenken"
14826,Polystachya cooperi Summerh.
14827,
14828,Polystachya geniculata Summerh.
14829,Polystachya kupensis P.J.Cribb & B.J.Pollard
14830,Kupea martinetugei Cheek & S.A.Williams
14831,Eleutherococcus cuspidatus (G.Hoo) H.Ohashi
14832,Eleutherococcus setulosus (Franch.) S.Y.Hu
14833,
14834,
14835,Dracontomelon macrocarpum H.L.Li
14836,Eleutherococcus stenophyllus (Harms) T.Nakai
14837,
14838,Alphonsea hainanensis Merr. & Chun
14839,
14840,Alphonsea monogyna Merr. & Chun
14841,Sinopanax formosanus (Hayata) H.L.Li
14842,Alphonsea tsangyuanensis P.T.Li
14843,
14844,Desmos yunnanensis (Hu) P.T.Li
14845,Aristolochia cucurbitifolia Hayata
14846,"Fissistigma cupreonitens Merr., Chun, Tsiang & P.T.Li"
14847,Aristolochia cucurbitoides Liang
14848,Fissistigma tungfangense Tsiang & P.T.Li
14849,Aristolochia delavayi Franch.
14850,Goniothalamus cheliensis Hu
14851,Aristolochia hainanensis subsp. hainanensis
14852,Asteropeia amblyocarpa Tul.
14853,Mitrephora wangii Hu
14854,Asteropeia densiflora Baker
14855,
14856,"Asteropeia labatii G.E.Schatz, Lowry & A.-E.Wolf"
14857,Polyalthia lancilimba C.Y.Wu ex P.T.Li
14858,Polyalthia litseifolia C.Y.Wu ex P.T.Li
14859,"Asteropeia matrambody (Capuron) G.E.Schatz, Lowry & A.-E.Wolf"
14860,
14861,"Asteropeia mcphersonii G.E.Schatz, Lowry & A.-E.Wolf"
14862,Polyalthia verrucipes C.Y.Wu ex P.T.Li
14863,
14864,Asteropeia multiflora Thou.
14865,
14866,Asteropeia rhopaloides (Baker) Baill.
14867,
14868,Melanophylla alnifolia Baker
14869,Alyxia menglungensis Tsiang & P.T.Li
14870,Melanophylla angustior McPherson & Rabenant.
14871,Melanophylla aucubifolia Baker
14872,Melodinus axillaris W.T.Wang
14873,Melanophylla crenata Baker
14874,Melodinus yunnanensis Tsiang & P.T.Li
14875,Melanophylla madagascariensis Keraudren
14876,Parepigynum funingense Tsiang & P.T.Li
14877,Ilex brachyphylla (Hand.-Mazz.) S.Y.Hu
14878,"Melanophylla modestei G.E.Schatz, Lowry & A.-E.Wolf"
14879,Ilex chengkouensis C.J.Tseng
14880,Melanophylla perrieri Keraudren
14881,Ilex chuniana S.Y.Hu
14882,Leptolaena cuspidata Baker
14883,
14884,Ilex euryoides C.J.Tseng
14885,Leptolaena gautieri G.E.Schatz & Lowry
14886,Ilex fengqingensis C.Y.Wu ex Y.R.Li
14887,Leptolaena abrahamii G.E.Schatz & Lowry
14888,Ilex graciliflora Champ. ex Benth.
14889,Leptolaena multiflora Thou.
14890,Ilex longzhouensis C.J.Tseng
14891,Leptolaena masoalensis G.E.Schatz & Lowry
14892,Ilex machilifolia H.W.Li ex Y.R.Li
14893,Leptolaena raymondii G.E.Schatz & Lowry
14894,Ilex maclurei Merr.
14895,Ilex oblonga C.J.Tseng
14896,
14897,Ilex peiradena S.Y.Hu
14898,Ilex perlata C.Chen & S.C.Huang ex Y.R.Li
14899,Ilex qianlingshanensis C.J.Tseng
14900,Ilex rarasanensis Sasaki
14901,
14902,
14903,Ilex syzygiophylla C.J.Tseng ex S.K.Chen & Y.X.Feng
14904,Ilex trichocarpa H.W.Li ex Y.R.Li
14905,Ilex tugitakayamensis Sasaki
14906,Ilex uraiensis Yamam.
14907,Ilex wenchowensis S.Y.Hu
14908,Ilex wugonshanensis C.J.Tseng
14909,Ilex yuiana S.Y.Hu
14910,Aralia chinensis L.
14911,Aralia debilis J.Wen
14912,Aralia tibetana G.Hoo
14913,Brassaiopsis acuminata H.L.Li
14914,
14915,Dendropanax oligodontus Merr. & Chun
14916,Dendropanax productus H.L.Li
14917,Eleutherococcus brachypus Nakai
14918,Heteropanax yunnanensis G.Hoo
14919,Macropanax chienii G.Hoo
14920,
14921,Panax zingiberensis C.Y.Wu & Feng
14922,Schefflera insignis C.N.Ho
14923,Schefflera marlipoensis C.J.Tseng & G.Hoo
14924,Schefflera multinervia H.L.Li
14925,Schefflera parvifoliolata C.J.Tseng & G.Hoo
14926,
14927,Berberis silvicola C.K.Schneid.
14928,Sarcolaena codonochlamys Baker
14929,Sarcolaena eriophora Thou.
14930,
14931,Sarcolaena delphinensis Cavaco
14932,Berberis taronensis Ahrendt
14933,Sarcolaena grandiflora Thou.
14934,
14935,Sarcolaena humbertiana Cavaco
14936,Diphylleia sinensis H.L.Li
14937,Sarcolaena isaloensis Randrian. & J.S.Mill.
14938,
14939,Sarcolaena multiflora Thou.
14940,
14941,Sarcolaena oblongifolia Gerard
14942,Mahonia microphylla T.S.Ying & G.R.Long
14943,Aponogeton azureus H.Bruggen
14944,Arenga micrantha C.F.Wei
14945,Calamus compsostachys Burret
14946,Calamus egregius Burret
14947,Aristolochia scytophylla S.M.Hwang & D.Y.Chen
14948,
14949,Aristolochia thwaitesii Hook.
14950,Calamus wailong S.J.Pei & S.Y.Chen
14951,Aristolochia tuberosa Liang & Hwang
14952,Chuniophoenix hainanensis Burret
14953,Aristolochia utriformis S.M.Hwang
14954,
14955,Aristolochia westlandii Hemsl.
14956,Pinanga tashiroi Hayata
14957,
14958,Asarum crispulatum C.Y.Cheng & C.S.Yang
14959,Asarum maximum Hemsl.
14960,Saruma henryi Oliv.
14961,Belostemma yunnanense Tsiang
14962,Biondia chinensis Schltr.
14963,Ceropegia aridicola W.W.Sm.
14964,Cosmostigma hainanense Tsiang
14965,
14966,Dolichopetalum kwangsiense Tsiang
14967,Goniostemma punctatum Tsiang & P.T.Li
14968,Hoya pandurata Tsiang
14969,Pentastelma auritum Y.Tsiang & P.T.Li
14970,Impatiens morsei Hook.f.
14971,Impatiens obesa Hook.f.
14972,Impatiens omeiana Hook.f.
14973,Impatiens pritzelii Hook.f.
14974,
14975,Begonia cavaleriei H.Lév.
14976,Begonia dentatobracteata C.Y.Wu
14977,Begonia hainanensis Chun & F.Chun
14978,Begonia hemsleyana Hook.f.
14979,Begonia peltatifolia H.L.Li
14980,Berberis bicolor H.Lév.
14981,Berberis candidula C.K.Schneid.
14982,
14983,Berberis johannis Ahrendt
14984,
14985,
14986,
14987,Epimedium ecalcaratum G.Y.Zhong
14988,Epimedium flavum Stearn
14989,
14990,Epimedium simplicifolium T.S.Ying
14991,Epimedium truncatum H.R.Liang
14992,Epimedium zhushanense K.F.Wu & S.X.Qian
14993,Plectocomia microstachys Burret
14994,
14995,
14996,
14997,Adiantum fengianum Ching
14998,Adiantum lianxianense Ching & Y.X.Lin
14999,
15000,
15001,Eulophia taiwanensis Hayata
15002,Asplenium cardiophyllum (Hance) Baker
15003,Gastrodia elata Blume
15004,
15005,
15006,
15007,
15008,Gymnadenia crassinervis Finet
15009,
15010,Habenaria delavayi Finet
15011,Habenaria fargesii Finet
15012,
15013,Habenaria finetiana Schltr.
15014,Cyrtomium nephrolepioides (Christ) Copel.
15015,Habenaria fordii Rolfe
15016,Dryopteris cyclopeltidiformis C.Chr.
15017,Habenaria mairei Schltr.
15018,Arachniodes tsiangiana (Ching) Nakaike
15019,Calymmodon cucullatus C.Presl
15020,Habenaria yuana Tang & F.T.Wang
15021,Isoetes sinensis Palmer
15022,
15023,Isoetes taiwanensis DeVol
15024,
15025,
15026,
15027,Plagiogyria assurgens Christ
15028,Hemipilia flabellata Bureau & Franch.
15029,Leptochilus cantoniensis (Baker) Ching
15030,Hemipilia forrestii Rolfe
15031,Hemipilia henryi Rolfe
15032,Neocheiropteris palmatopedata (Baker) Christ
15033,Hemipilia limprichtii Schltr.
15034,Aleuritopteris squamosa (C.Hope & Wright) Ching
15035,Herminium ophioglossoides Schltr.
15036,Aleuritopteris albofusca (Baker) Pic.Ser.
15037,Holcoglossum quasipinifolium Schltr.
15038,Aleuritopteris grevilleoides (Christ) G.M.Zhang & X.C.Zhang
15039,
15040,
15041,Lastreopsis subrecedens Ching
15042,
15043,
15044,Liparis bautingensis Tang & F.T.Wang
15045,Woodsia indusiosa Christ
15046,
15047,
15048,Panisea yunnanensis S.C.Chen & Tsi
15049,
15050,
15051,
15052,
15053,
15054,
15055,Anoectochilus zhejiangensis Z.Wei & Y.B.Chang
15056,Bulbophyllum rubrolabellum T.P.Lin
15057,Bulbophyllum tokioi Fukuy.
15058,Bulleyia yunnanensis Schltr.
15059,Calanthe delavayi Finet
15060,Calanthe fargesii Finet
15061,Calanthe henryi Rolfe
15062,Calanthe yuana Tang & F.T.Wang
15063,Changnienia amoena S.S.Chien
15064,Cheirostylis inabai Hayata
15065,
15066,
15067,
15068,Dendrobium leptocladum Hayata
15069,Dendrobium lohohense Tang & F.T.Wang
15070,Dendrobium minutiflorum Kraenzl.
15071,
15072,
15073,Dendrobium wilsonii Rolfe
15074,
15075,
15076,Pentzia tomentosa B.Nord.
15077,Eremothamnus marlothianus O.Hoffm.
15078,
15079,Euryops walterorum Merxm.
15080,
15081,Euryops mucosus B.Nord.
15082,Platanthera finetiana Schltr.
15083,
15084,
15085,Arctotis frutescens Norl.
15086,
15087,Astridia hallii L.Bolus
15088,Platanthera oreophila Schltr.
15089,
15090,
15091,
15092,
15093,Cephalophyllum compressum L.Bolus
15094,Pleione chunii Tso
15095,Cephalophyllum confusum Dinter & Schwantes
15096,Pleione formosana Hayata
15097,Conophytum halenbergense N.E.Br.
15098,Delosperma klinghardtianum Dinter & Schwantes
15099,Pleione forrestii Schltr.
15100,Jensenobotrya lossowiana A.G.J.Herre
15101,Pleione pleionoides (Krzl. ex Diels) Braem & H.Mohr
15102,Juttadinteria deserticola Schwantes
15103,
15104,
15105,Tsaiorchis neottianthoides Tang & F.T.Wang
15106,Juttadinteria simpsonii Schwantes
15107,Vanilla somai Hayata
15108,
15109,Haemanthus avasmontanus Dinter
15110,Lithops fulviceps N.E.Br.
15111,Strumaria barbarae Oberm.
15112,Lithops francisci N.E.Br.
15113,Strumaria hardyana D.Müll.-Doblies & U.Müll.-Doblies
15114,
15115,Strumaria phonolithica Dinter
15116,Aloe argenticauda Merxm. & Giess
15117,Lithops optica N.E.Br.
15118,Lithops ruschiorum N.E.Br.
15119,Aloe corallina I.Verd.
15120,
15121,Aloe dewinteri Giess
15122,Lithops werneri Schwantes & Jacobsen
15123,
15124,Namibia cinerea Dinter & Schwantes
15125,Aloe erinacea Hardy
15126,Psammophora nissenii Dinter & Schwantes
15127,Aloe namibensis Giess
15128,Psammophora saxicola H.E.K.Hartmann
15129,
15130,Ruschianthus falcatus L.Bolus
15131,Aloe viridiflora Reynolds
15132,Ruschia namusmontana Friedrich
15133,
15134,Schwantesia constanceae N.F.A.Zimmermann
15135,Bulbine francescae G.Will. & Baijnath
15136,Bulbine namaensis Schinz
15137,Trachyandra peculiaris (Dinter) Oberm.
15138,Eriospermum buchubergense Dinter
15139,Eriospermum citrinum P.L.Perry
15140,Eriospermum flexum P.L.Perry
15141,Eriospermum lavranosii P.L.Perry
15142,
15143,
15144,Lachenalia klinghardtiana Dinter
15145,Lachenalia namibiensis W.F.Barker
15146,Lachenalia nordenstamii W.F.Barker
15147,Lachenalia nutans G.D.Duncan
15148,
15149,Babiana longicollis Dinter
15150,Moraea garipensis Goldblatt
15151,Moraea graniticola Goldblatt
15152,Moraea hexaglottis Goldblatt
15153,Bartholina etheliae Bolus
15154,Holothrix filicornis K.Immelman & Schelpe
15155,Anginon streyi (Merxm.) I.Allison & B.-E.van Wyk
15156,Marlothiella gummifera H.Wolff
15157,Pteronia spinulosa E.Phillips
15158,Felicia alba Grau
15159,Felicia gunillae B.Nord.
15160,Nidorella nordenstamii Wild
15161,Lasiopogon ponticulus Hilliard
15162,
15163,Anisopappus pseudopinnatifidus S.Ortiz & Paiva
15164,Eriocephalus klinghardtensis M.A.N.Müll.
15165,Gazania thermalis Dinter
15166,Namacodon schinzianum (Markgr.) Thulin
15167,Lobelia hereroensis Schinz
15168,Amphibolia obscura H.E.K.Hartmann
15169,Antimima argentea (L.Bolus) H.E.K.Hartmann
15170,Antimima aurasensis H.E.K.Hartmann
15171,Antimima buchubergensis (Dinter) H.E.K.Hartmann
15172,Antimima eendornensis (Dinter) H.E.K.Hartmann
